Patient,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0
1001,145.11875,142.60729166666667,136.78125,138.81041666666667,138.48854166666666,149.54166666666666,151.36041666666668,145.58854166666666,136.22083333333333,149.7125,138.08958333333334,151.690625,140.671875,139.18020833333333,155.56979166666667,153.01666666666668,134.378125,141.171875,136.4625,131.37395833333332,135.84791666666666,92.93854166666667,103.31458333333333,90.62708333333333,135.44895833333334,107.18229166666667,76.37916666666666,127.36875,155.98541666666668,107.10208333333334,141.075,92.71875,129.5375,147.440625,144.334375,136.16041666666666,140.95833333333334,94.68958333333333,140.825,120.74375,124.42083333333333,110.47083333333333,145.490625,30.740625,121.43645833333333,103.64270833333333,130.50520833333334,100.28125,95.11458333333333,132.20833333333334,54.340625,92.6125,73.715625,103.38020833333333,82.875,130.76875,111.90520833333333,66.16979166666667,78.00416666666666,69.41145833333333,86.528125,93.128125,143.21354166666666,27.535416666666666,111.6875,118.14791666666666,78.896875,116.70833333333333,36.665625,126.0375,58.411458333333336,72.140625,37.532291666666666,0.0,19.973958333333332,32.60625,33.509375,56.3,55.760416666666664,19.955208333333335,,,,,,,,,,,
1002,150.32395833333334,138.34166666666667,139.40416666666667,148.26041666666666,139.52916666666667,161.725,161.821875,151.49375,151.24583333333334,139.390625,153.703125,155.66979166666667,155.878125,153.271875,152.18333333333334,151.23125,150.209375,147.684375,146.98541666666668,145.70520833333333,145.26458333333332,148.51041666666666,155.74895833333332,156.61041666666668,135.4375,150.21875,149.490625,152.03958333333333,152.26875,150.85520833333334,149.21041666666667,149.428125,146.965625,149.915625,130.78333333333333,148.53541666666666,167.071875,158.47708333333333,147.46458333333334,131.86458333333334,84.965625,139.746875,154.11875,166.375,44.23645833333333,58.786458333333336,23.923958333333335,100.36770833333334,136.04583333333332,116.20208333333333,146.20833333333334,127.80104166666666,131.04166666666666,158.82604166666667,156.26875,106.83125,173.33645833333333,154.76354166666667,158.96354166666666,120.04895833333333,20.46875,79.584375,46.651041666666664,29.691666666666666,76.23958333333333,78.85520833333334,92.15,104.759375,68.47916666666667,52.43020833333333,73.64479166666666,90.5625,75.10729166666667,78.68854166666667,65.18229166666667,71.04583333333333,116.41458333333334,77.22604166666666,14.654166666666667,24.2125,,,,,,,,,,,
1003,143.7125,148.24375,146.09791666666666,135.853125,141.971875,134.325,135.83854166666666,134.2875,134.36145833333333,135.171875,82.30833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.453125,124.45520833333333,130.44270833333334,123.26770833333333,127.184375,122.92916666666666,121.0,116.809375,126.90729166666667,128.159375,122.86666666666666,132.71875,131.16666666666666,117.76979166666666,111.23958333333333,121.38333333333334,124.26666666666667,125.13645833333334,127.32395833333334,125.78125,130.625,113.93645833333333,127.17395833333333,127.91145833333333,118.2,118.02604166666667,122.91666666666667,124.17395833333333,129.19583333333333,107.66458333333334,124.784375,126.725,118.56458333333333,123.86145833333333,111.196875,125.45104166666667,123.06354166666667,128.18020833333333,132.88541666666666,118.26666666666667,123.83020833333333,124.89583333333333,113.878125,108.16979166666667,78.175,47.91041666666667,74.15729166666667,47.655208333333334,66.52395833333334,65.96354166666667,60.41979166666667,39.89791666666667,0.0,0.0,,,,,,,,,,,,,,,,
1004,157.17916666666667,156.259375,154.17708333333334,143.55416666666667,157.22083333333333,131.48645833333333,156.21666666666667,155.94270833333334,156.21354166666666,150.509375,152.89375,150.67708333333334,147.8,151.578125,143.6,148.42604166666666,144.44479166666667,142.72291666666666,141.70416666666668,140.034375,137.55104166666666,139.19583333333333,138.88958333333332,138.36458333333334,142.440625,144.60208333333333,145.28854166666667,144.52708333333334,140.703125,141.87604166666668,138.00833333333333,135.73020833333334,134.11458333333334,132.90729166666668,130.83854166666666,131.58645833333333,133.9125,134.06354166666668,124.215625,128.10208333333333,131.18125,133.940625,133.96354166666666,121.63229166666666,120.01041666666667,114.89895833333334,117.32083333333334,118.07291666666667,130.66458333333333,137.98125,135.48020833333334,130.78854166666667,154.11354166666666,123.13645833333334,139.55833333333334,145.528125,137.76458333333332,143.64166666666668,136.48541666666668,147.371875,126.40208333333334,128.778125,116.2875,104.096875,95.34791666666666,97.28854166666666,81.95833333333333,85.39479166666666,77.75520833333333,25.702083333333334,,,,,,,,,,,,,,,,,,,,,
1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.886458333333334,87.12708333333333,125.58854166666667,125.896875,122.05208333333333,124.83020833333333,128.625,117.49583333333334,125.609375,125.06979166666666,108.73333333333333,128.83541666666667,115.89479166666666,110.575,109.484375,124.01041666666667,129.43333333333334,115.12916666666666,100.521875,116.534375,127.87083333333334,134.59791666666666,137.83958333333334,137.75729166666667,132.84375,118.87083333333334,131.02395833333333,135.79479166666667,88.65625,34.590625,85.78854166666666,105.56770833333333,103.51354166666667,111.55625,116.94791666666667,118.95520833333333,98.95833333333333,118.99270833333334,118.84479166666667,123.340625,120.32708333333333,51.14895833333333,120.475,124.62708333333333,127.340625,103.053125,108.059375,115.53333333333333,116.46875,87.95520833333333,117.91770833333334,127.38125,116.51770833333333,112.07395833333334,106.24479166666667,102.4375,100.41666666666667,20.842708333333334,38.265625,77.35,93.390625,93.24166666666666,86.334375,21.432291666666668,70.35833333333333,29.214583333333334,,,,,,,,,,,,,,,,
1006,124.15729166666667,126.40833333333333,139.09895833333334,138.18645833333332,139.22916666666666,143.678125,149.02291666666667,135.18125,137.77708333333334,141.78020833333332,140.96145833333333,143.72916666666666,142.75520833333334,140.93333333333334,114.08541666666666,126.13229166666666,133.28645833333334,137.08958333333334,131.01666666666668,135.84791666666666,144.9875,118.11979166666667,125.00833333333334,157.084375,159.06875,177.08229166666666,145.60625,154.65208333333334,151.78854166666667,62.55625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.815625,143.440625,118.53333333333333,111.99479166666667,134.63958333333332,141.23125,134.46354166666666,143.065625,123.56875,142.87291666666667,143.50520833333334,143.76041666666666,145.28229166666668,142.64270833333333,106.75104166666667,138.32083333333333,133.65208333333334,139.459375,145.56979166666667,97.88020833333333,134.090625,82.15729166666667,111.596875,89.80416666666666,83.2,30.245833333333334,58.1625,,,,,,,,,,,,,,,,,,,,,
1007,142.778125,133.27916666666667,135.90520833333332,139.47604166666667,142.38333333333333,141.81354166666668,135.81458333333333,131.75208333333333,89.41666666666667,105.43333333333334,106.5875,122.325,132.37604166666668,119.97708333333334,127.35208333333334,138.63645833333334,141.34895833333334,142.44895833333334,139.45729166666666,134.825,140.79375,142.29895833333333,142.24270833333333,142.83645833333333,139.38333333333333,138.190625,134.72604166666667,130.5875,138.06354166666668,137.88645833333334,121.85729166666667,133.771875,137.99583333333334,137.21458333333334,114.28541666666666,116.64895833333334,99.87604166666667,105.83541666666666,102.59166666666667,37.490625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.28125,160.02083333333334,164.23645833333333,156.83229166666666,158.83333333333334,158.35729166666667,162.47708333333333,127.871875,141.834375,74.4375,66.928125,82.50416666666666,15.147916666666667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,117.81875,127.94375,129.71354166666666,113.85833333333333,94.609375,124.94895833333334,130.33020833333333,129.80104166666666,104.259375,117.76458333333333,126.16145833333333,130.134375,128.74583333333334,108.61875,111.884375,119.171875,127.90520833333333,113.14479166666666,86.30833333333334,84.86875,127.37083333333334,130.79479166666667,105.98541666666667,87.06770833333333,102.56354166666667,128.19479166666667,120.58020833333333,112.80833333333334,106.35625,131.65104166666666,117.66354166666666,92.55520833333334,127.55625,116.18645833333333,80.89479166666666,93.96979166666667,103.64166666666667,99.68229166666667,105.04166666666667,116.94791666666667,103.30520833333334,109.95104166666667,113.21458333333334,84.109375,111.50104166666667,92.60416666666667,108.86458333333333,122.33333333333333,124.91666666666667,132.83958333333334,114.44375,104.57916666666667,110.83125,97.11770833333334,106.4875,100.8375,108.93020833333334,99.25625,117.63645833333334,112.55625,103.046875,110.959375,99.525,146.53020833333332,126.82291666666667,127.72916666666667,146.175,94.590625,61.063541666666666,76.98854166666666,,,,,,,,,,,,,,,,,,,,,
1009,0.0,43.60104166666667,140.73020833333334,124.046875,76.69583333333334,79.54895833333333,127.42395833333333,122.85520833333334,139.490625,137.72604166666667,126.65208333333334,129.775,133.82291666666666,123.603125,115.15416666666667,138.76145833333334,119.415625,131.6625,138.35625,138.453125,138.290625,132.51875,122.80416666666666,131.32395833333334,132.19166666666666,118.921875,82.25104166666667,37.692708333333336,22.165625,33.07395833333333,5.4875,66.84375,117.73958333333333,125.06354166666667,148.57708333333332,150.19583333333333,163.9625,162.178125,117.65729166666667,140.55520833333333,139.99270833333333,124.18854166666667,134.13854166666667,130.38125,74.196875,139.55416666666667,99.38229166666666,91.57395833333334,121.24583333333334,133.43958333333333,107.77291666666666,130.325,52.12916666666667,119.340625,145.72083333333333,62.140625,48.114583333333336,0.0,0.0,67.39166666666667,21.794791666666665,121.97395833333333,126.00208333333333,133.57083333333333,135.80416666666667,139.56354166666668,125.77083333333333,0.0,89.196875,29.582291666666666,27.779166666666665,35.73229166666667,0.0,28.936458333333334,0.0,44.46875,0.0,0.0,15.590625,0.0,33.91354166666667,25.842708333333334,13.016666666666667,0.0,0.0,,,,,,
